,Lineup-Pos,Name,Bye,Fan Pts,Proj Pts,Passing Yds,Passing TD,Passing Int,Rushing Att*,Rushing Yds,Rushing TD,Receiving Tgt*,Receiving Rec*,Receiving Yds,Receiving TD,Ret TD,Misc 2PT,Fum Lost,Unnamed: 22_level_1,Pos,owner-id,owner,Field Goals Made 0‑19,Field Goals Made 20‑29,Field Goals Made 30‑39,Field Goals Made 40‑49,Field Goals Made 50+,PAT Made,Unnamed: 14_level_1,Pts vs.*,Tackles Sack,Tackles Safe,Turnovers Int,Turnovers Fum Rec,TD TD,Misc Blk Kick,Unnamed: 15_level_1,Unnamed: 20_level_1,Unnamed: 12_level_1,Unnamed: 13_level_1
94,K,Matt Prater,5,3.0,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,2,Mike Pearson,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
95,DEF,Green Bay,5,5.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,2,Mike Pearson,0,0,0,0,0,0,0.0,16,4,0,0,0,0,0,0.0,0.0,0.0,0.0
96,QB,Tom Brady,13,42.46,22.17,369,5,1,3,-3,0,0,0,0,0,0,0,0,0.0,QB,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
97,WR,Stefon Diggs,11,11.50,11.30,0,0,0,0,0,0,7,6,115,0,0,0,0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
98,WR,Brandon Aiyuk,11,11.60,7.83,0,0,0,1,38,1,5,2,18,0,0,0,0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
99,WR,Marquez Valdes-Scantling,5,4.50,8.91,0,0,0,0,0,0,8,4,45,0,0,0,0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
100,RB,Josh Jacobs,6,7.30,14.33,0,0,0,15,48,0,4,3,25,0,0,0,0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
101,RB,Chris Carson,6,22.00,12.49,0,0,0,16,80,2,4,3,20,0,0,0,0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
102,TE,Noah Fant,8,3.50,7.34,0,0,0,0,0,0,6,5,35,0,0,0,0,0.0,TE,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
103,BN,Michael Thomas,6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
104,BN,JuJu Smith-Schuster,4,Bye,Bye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
105,BN,Evan Engram,11,3.50,6.79,0,0,0,0,0,0,10,6,35,0,0,0,0,0.0,TE,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
106,BN,Henry Ruggs III,6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
107,BN,Le'Veon Bell,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
108,BN,Leonard Fournette,13,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
109,BN,Joe Burrow,9,17.10,23.46,300,1,1,4,11,0,0,0,0,0,0,0,0,0.0,QB,7,DanS,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
110,K,Joey Slye,13,7.0,9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,7,DanS,0,1,0,0,0,4,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
111,DEF,Chicago,11,2.0,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,7,DanS,0,0,0,0,0,0,0.0,19,1,0,0,0,0,0,0.0,0.0,0.0,0.0
112,QB,Matthew Stafford,5,28.34,22.83,206,3,1,3,21,0,0,0,0,0,0,1,0,0.0,QB,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
113,WR,DJ Moore,13,4.90,11.06,0,0,0,0,0,0,6,4,49,0,0,0,0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
114,WR,Keenan Allen,10,6.20,9.62,0,0,0,0,0,0,12,8,62,0,0,0,0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
115,WR,Golden Tate,11,2.00,8.19,0,0,0,0,0,0,6,4,20,0,0,0,0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
116,RB,Joe Mixon,9,36.10,13.30,0,0,0,25,151,2,6,6,30,1,0,0,0,0.0,RB,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
117,RB,Melvin Gordon III,8,23.80,13.15,0,0,0,23,107,2,3,2,11,0,0,0,0,0.0,RB,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
118,TE,Zach Ertz,9,2.90,8.75,0,0,0,0,0,0,5,4,9,0,0,1,0,0.0,TE,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
119,BN,Tyreek Hill,10,12.40,12.81,0,0,0,0,0,0,6,4,64,1,0,0,0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
120,BN,Jamison Crowder,11,10.40,8.76,0,0,0,0,0,0,10,7,104,0,0,0,0,0.0,WR,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
121,BN,Daniel Jones,11,10.10,17.93,190,0,1,6,45,0,0,0,0,0,0,0,0,0.0,QB,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
122,BN,Tevin Coleman,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
123,BN,Jonnu Smith,4,Bye,Bye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,11,Sara,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
124,K,Greg Zuerlein,10,2.0,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,11,Sara,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
125,DEF,San Francisco,11,6.0,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,11,Sara,0,0,0,0,0,0,0.0,19,3,0,1,0,0,0,0.0,0.0,0.0,0.0
126,BN,Los Angeles,10,4.0,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,11,Sara,0,0,0,0,0,0,0.0,38,0,0,1,0,1,0,0.0,0.0,0.0,0.0
127,QB,Josh Allen,11,29.42,27.56,288,2,0,3,-1,1,0,0,0,0,0,0,0,0.0,QB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
128,WR,Calvin Ridley,10,0.00,12.28,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
129,WR,Terry McLaurin,8,11.80,9.92,0,0,0,0,0,0,14,10,118,0,0,0,0,0.0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
130,WR,Kenny Golladay,5,12.20,11.94,0,0,0,0,0,0,8,4,62,1,0,0,0,0.0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
131,RB,David Montgomery,11,7.70,12.46,0,0,0,10,27,0,6,3,30,0,0,1,0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
132,RB,Mike Davis,13,17.10,11.56,0,0,0,16,84,1,6,5,27,0,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
133,TE,George Kittle,11,25.10,10.16,0,0,0,1,8,0,15,15,183,1,0,0,0,0.0,TE,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
134,BN,Diontae Johnson,4,Bye,Bye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
135,BN,Kareem Hunt,9,19.10,8.81,0,0,0,11,71,2,0,0,0,0,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
136,BN,Christian McCaffrey,13,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
137,BN,Antonio Gibson,8,18.80,8.34,0,0,0,13,46,1,5,4,82,0,0,0,0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
138,BN,Phillip Lindsay,8,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
139,BN,A.J. Brown,4,Bye,Bye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
140,K,Jason Myers,6,9.0,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,1,Charlie BakerCommissioner,0,0,0,0,1,4,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
141,DEF,Denver,8,6.00,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,22,6,0,0,0,0,0,0.0,0.0,0.0,0.0
142,BN,Tennessee,4,Bye,Bye,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,1,Charlie BakerCommissioner,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,QB,Drew Brees,6,19.54,22.70,246,2,1,3,-3,0,0,0,0,0,0,0,0,0.0,QB,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
144,WR,Adam Thielen,7,18.20,10.37,0,0,0,1,8,0,10,8,114,1,0,0,0,0.0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
145,WR,Anthony Miller,11,1.60,6.17,0,0,0,0,0,0,5,3,16,0,0,0,0,0.0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
146,WR,Jerry Jeudy,8,12.10,8.76,0,0,0,0,0,0,4,2,61,1,0,0,0,0.0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
147,RB,Clyde Edwards-Helaire,10,9.10,14.59,0,0,0,16,64,0,3,3,27,0,0,0,0,0.0,RB,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
148,RB,Myles Gaskin,11,6.20,9.94,0,0,0,10,40,0,4,3,22,0,0,0,0,0.0,RB,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
149,TE,Tyler Higbee,9,2.10,6.89,0,0,0,0,0,0,4,3,21,0,0,0,0,0.0,TE,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
150,BN,Julio Jones,10,3.20,12.49,0,0,0,0,0,0,4,4,32,0,0,0,0,0.0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
151,BN,Raheem Mostert,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
152,BN,Ben Roethlisberger,4,Bye,Bye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
153,BN,Chris Herndon,11,1.10,4.54,0,0,0,0,0,0,3,1,11,0,0,0,0,0.0,TE,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
154,BN,Keelan Cole,7,4.60,6.82,0,0,0,0,0,0,5,4,46,0,0,0,0,0.0,WR,12,Wap Wap,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
155,K,Wil Lutz,6,5.0,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,12,Wap Wap,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
156,BN,Michael Badgley,10,9.0,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,12,Wap Wap,0,0,0,0,1,4,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
157,DEF,Baltimore,7,6.0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,12,Wap Wap,0,0,0,0,0,0,0.0,17,3,0,0,1,0,0,0.0,0.0,0.0,0.0
158,BN,Philadelphia,9,18.0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,12,Wap Wap,0,0,0,0,0,0,0.0,20,5,0,2,1,1,0,0.0,0.0,0.0,0.0
159,QB,Aaron Rodgers,5,37.58,24.13,327,4,0,1,5,0,0,0,0,0,0,0,0,0.0,QB,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
160,WR,Mike Evans,13,18.2,11.6,0,0,0,0,0,0,8,7,122,1,0,0,0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
161,WR,Preston Williams,11,3.5,7.79,0,0,0,0,0,0,3,1,15,0,0,1,0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
162,WR,Justin Jefferson,7,10.3,7.4,0,0,0,0,0,0,5,4,103,0,0,0,0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
163,RB,Dalvin Cook,7,26.6,15.91,0,0,0,27,130,2,2,2,16,0,0,0,0,0.0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
164,RB,James Robinson,7,10.7,11.8,0,0,0,17,75,0,4,4,32,0,0,0,0,0.0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
165,TE,Dalton Schultz,10,13.2,6.49,0,0,0,0,0,0,8,4,72,1,0,0,0,0.0,TE,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
166,BN,Miles Sanders,9,7.6,14.1,0,0,0,13,46,0,4,2,30,0,0,0,0,0.0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
167,BN,DeSean Jackson,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
168,BN,Rob Gronkowski,13,2.9,4.9,0,0,0,0,0,0,3,1,29,0,0,0,0,0.0,TE,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
169,BN,Carson Wentz,9,23.42,19.73,193,1,1,7,37,1,0,0,0,0,0,1,0,0.0,QB,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
170,BN,Deebo Samuel,11,4.5,6.64,0,0,0,1,10,0,3,3,35,0,0,0,0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
171,BN,Nyheim Hines,7,3.2,6.39,0,0,0,9,24,0,3,3,8,0,0,0,0,0.0,RB,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
172,BN,Mecole Hardman,10,8.7,6.73,0,0,0,0,0,0,4,4,27,1,0,0,0,0.0,WR,9,jbaker6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
173,K,Jake Elliott,9,5.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,9,jbaker6,0,0,1,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
174,DEF,Orleans,6,4.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,9,jbaker6,0,0,0,0,0,0,0.0,29,3,0,1,0,0,0,0.0,0.0,0.0,0.0
175,QB,Russell Wilson,6,24.90,29.52,360,2,1,4,5,0,0,0,0,0,0,0,0,0.0,QB,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
176,WR,Allen Robinson II,11,16.10,11.20,0,0,0,0,0,0,10,7,101,1,0,0,0,0.0,WR,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
177,WR,Robby Anderson,13,9.90,9.90,0,0,0,0,0,0,11,8,99,0,0,0,0,0.0,WR,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
178,WR,DJ Chark Jr.,7,21.50,9.87,0,0,0,0,0,0,9,8,95,2,0,0,0,0.0,WR,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
179,RB,Austin Ekeler,10,1.40,13.04,0,0,0,2,12,0,1,1,2,0,0,0,0,0.0,RB,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
180,RB,Jerick McKinnon,11,15.70,11.94,0,0,0,14,54,1,8,7,43,0,0,0,0,0.0,RB,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
181,TE,Hunter Henry,10,3.90,7.26,0,0,0,0,0,0,3,2,39,0,0,0,0,0.0,TE,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
182,BN,T.Y. Hilton,7,2.90,9.01,0,0,0,0,0,0,5,3,29,0,0,0,0,0.0,WR,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
183,BN,Derrick Henry,4,Bye,Bye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
184,BN,Emmanuel Sanders,6,9.30,7.52,0,0,0,0,0,0,9,6,93,0,0,0,0,0.0,WR,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
185,BN,Zack Moss,11,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
186,BN,Jared Goff,9,13.70,23.31,200,1,0,3,-3,0,0,0,0,0,0,0,0,0.0,QB,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
187,BN,Darrel Williams,10,0.20,5.04,0,0,0,1,2,0,1,0,0,0,0,0,0,0.0,RB,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
188,BN,Jimmy Graham,11,3.30,6.39,0,0,0,0,0,0,5,4,33,0,0,0,0,0.0,TE,6,Stuky,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
189,K,Justin Tucker,7,8.0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,K,6,Stuky,0,0,0,1,0,4,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
190,DEF,Indianapolis,7,7.0,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEF,6,Stuky,0,0,0,0,0,0,0.0,11,1,0,1,0,0,0,0.0,0.0,0.0,0.0
